country,year,sex,age,suicides_no,population,suicides_per_100k
Suriname,2006,female,25-34 years,6,38578.0,15.552905801233864
Suriname,2006,female,35-54 years,5,60541.0,8.258865892535637
Suriname,2006,female,5-14 years,1,49822.0,2.00714543775842
Suriname,2006,female,55-74 years,5,26903.0,18.585287886109356
Suriname,2006,female,75+ years,0,5886.0,0.0
Suriname,2006,male,15-24 years,19,45741.0,41.53822609912332
Suriname,2006,male,25-34 years,16,39396.0,40.61326022946492
Suriname,2006,male,35-54 years,37,62088.0,59.592835974745526
Suriname,2006,male,5-14 years,0,52660.0,0.0
Suriname,2006,male,55-74 years,10,23150.0,43.196544276457885
Suriname,2006,male,75+ years,2,4557.0,43.88852315119596
Suriname,2007,female,15-24 years,10,44452.0,22.496175650139477
Suriname,2007,female,25-34 years,6,38545.0,15.56622129977948
Suriname,2007,female,35-54 years,7,62270.0,11.241368235105186
Suriname,2007,female,5-14 years,3,49661.0,6.040957693159623
Suriname,2007,female,55-74 years,4,27614.0,14.485405953501846
Suriname,2007,female,75+ years,2,6107.0,32.74930407728836
Suriname,2007,male,15-24 years,12,46375.0,25.87601078167116
Suriname,2007,male,25-34 years,24,39222.0,61.19014838610984
Suriname,2007,male,35-54 years,35,63837.0,54.827137866754384
Suriname,2007,male,5-14 years,3,52686.0,5.694112287894318
Suriname,2007,male,55-74 years,10,23599.0,42.37467689308869
Suriname,2007,male,75+ years,3,4718.0,63.586265366680806
Suriname,2008,female,15-24 years,14,44916.0,31.169293792857776
Suriname,2008,female,25-34 years,4,38543.0,10.378019355006098
Suriname,2008,female,35-54 years,9,64026.0,14.05678942929435
Suriname,2008,female,5-14 years,1,49401.0,2.024250521244509
Suriname,2008,female,55-74 years,5,28396.0,17.608113818847727
Suriname,2008,female,75+ years,1,6315.0,15.835312747426762
Suriname,2008,male,15-24 years,21,46969.0,44.71034086312248
Suriname,2008,male,25-34 years,23,39105.0,58.81600818309679
Suriname,2008,male,35-54 years,47,65553.0,71.6977102497216
Suriname,2008,male,5-14 years,3,52600.0,5.7034220532319395
Suriname,2008,male,55-74 years,15,24124.0,62.17874316033826
Suriname,2008,male,75+ years,4,4841.0,82.62755629002272
Suriname,2009,female,15-24 years,9,45374.0,19.83514788204699
Suriname,2009,female,25-34 years,4,38634.0,10.353574571620852
Suriname,2009,female,35-54 years,9,65668.0,13.705305476030942
Suriname,2009,female,5-14 years,3,49092.0,6.1109753116597405
Suriname,2009,female,55-74 years,6,29225.0,20.53036783575706
Suriname,2009,female,75+ years,1,6530.0,15.313935681470138
Suriname,2009,male,15-24 years,18,47548.0,37.856481870951455
Suriname,2009,male,25-34 years,18,39139.0,45.98993331459669
Suriname,2009,male,35-54 years,46,67116.0,68.53805351928006
Suriname,2009,male,5-14 years,1,52427.0,1.9074141186793065
Suriname,2009,male,55-74 years,12,24763.0,48.45939506521827
Suriname,2009,male,75+ years,4,4932.0,81.10300081103001
Suriname,2010,female,15-24 years,10,45832.0,21.81881654739047
Suriname,2010,female,25-34 years,7,38855.0,18.015699395187234
Suriname,2010,female,35-54 years,14,67102.0,20.863759649488838
Suriname,2010,female,5-14 years,4,48769.0,8.201931554881174
Suriname,2010,female,55-74 years,3,30084.0,9.97207818109294
Suriname,2010,female,75+ years,4,6758.0,59.18910920390648
Suriname,2010,male,15-24 years,18,48112.0,37.41270369138677
Suriname,2010,male,25-34 years,19,39368.0,48.262548262548265
Suriname,2010,male,35-54 years,40,68450.0,58.436815193571945
Suriname,2010,male,5-14 years,2,52202.0,3.831270832535152
Suriname,2010,male,55-74 years,10,25526.0,39.175742380318106
Suriname,2010,male,75+ years,5,4994.0,100.1201441730076
Suriname,2011,female,15-24 years,12,46282.0,25.92800656842833
Suriname,2011,female,25-34 years,6,39239.0,15.290909554269987
Suriname,2011,female,35-54 years,9,68303.0,13.176580823682707
Suriname,2011,female,5-14 years,2,48495.0,4.124136508918445
Suriname,2011,female,55-74 years,3,30801.0,9.739943508327652
Suriname,2011,female,75+ years,0,7088.0,0.0
Suriname,2011,male,15-24 years,19,48619.0,39.079372261872926
Suriname,2011,male,25-34 years,22,39793.0,55.286105596461695
Suriname,2011,male,35-54 years,39,69491.0,56.12237555942496
Suriname,2011,male,5-14 years,0,51989.0,0.0
Suriname,2011,male,55-74 years,10,26237.0,38.114113656286925
Suriname,2011,male,75+ years,5,5184.0,96.4506172839506
Suriname,2012,female,15-24 years,9,46713.0,19.266585318861985
Suriname,2012,female,25-34 years,6,39751.0,15.093959900379865
Suriname,2012,female,35-54 years,7,69327.0,10.097076175227546
Suriname,2012,female,5-14 years,3,48244.0,6.218389851587762
Suriname,2012,female,55-74 years,8,31542.0,25.36300805275506
Suriname,2012,female,75+ years,0,7412.0,0.0
Suriname,2012,male,15-24 years,17,49082.0,34.63591540687013
Suriname,2012,male,25-34 years,24,40412.0,59.388300504800554
Suriname,2012,male,35-54 years,37,70333.0,52.60688439281703
Suriname,2012,male,5-14 years,0,51758.0,0.0
Suriname,2012,male,55-74 years,12,27044.0,44.37213429965981
Suriname,2012,male,75+ years,10,5346.0,187.05574261129817
Suriname,2013,female,15-24 years,12,47090.0,25.483117434699512
Suriname,2013,female,25-34 years,9,40347.0,22.306491188935983
Suriname,2013,female,35-54 years,8,70174.0,11.400233704790947
Suriname,2013,female,5-14 years,1,48022.0,2.082378909666403
Suriname,2013,female,55-74 years,4,32385.0,12.351397251814111
Suriname,2013,female,75+ years,0,7726.0,0.0
Suriname,2013,male,15-24 years,18,49480.0,36.37833468067906
Suriname,2013,male,25-34 years,27,41155.0,65.60563722512453
Suriname,2013,male,35-54 years,39,70987.0,54.939636834913436
Suriname,2013,male,5-14 years,3,51531.0,5.821738371077604
Suriname,2013,male,55-74 years,9,27992.0,32.15204344098314
Suriname,2013,male,75+ years,1,5470.0,18.281535648994517
Suriname,2014,female,15-24 years,8,47355.0,16.893675430260796
Suriname,2014,female,25-34 years,10,40945.0,24.423006472096716
Suriname,2014,female,35-54 years,9,70884.0,12.696800406297612
Suriname,2014,female,5-14 years,2,47832.0,4.1813012209399565
Suriname,2014,female,55-74 years,6,33447.0,17.93882859449278
Suriname,2014,female,75+ years,1,8006.0,12.490632025980515
Suriname,2014,male,15-24 years,9,49798.0,18.073014980521307
Suriname,2014,male,25-34 years,26,41917.0,62.027339742825106
Suriname,2014,male,35-54 years,38,71494.0,53.151313396928416
Suriname,2014,male,5-14 years,2,51324.0,3.8968124074507053
Suriname,2014,male,55-74 years,12,29170.0,41.1381556393555
Suriname,2014,male,75+ years,5,5529.0,90.43226623259179
Sweden,1979,female,15-24 years,105,541500.0,19.39058171745152
Sweden,1979,female,25-34 years,105,620800.0,16.913659793814432
Sweden,1979,female,35-54 years,105,957800.0,10.962622676968051
Sweden,1979,female,5-14 years,105,563500.0,18.633540372670808
Sweden,1979,female,55-74 years,105,941200.0,11.155971100722482
Sweden,1979,female,75+ years,105,313300.0,33.51420363868497
Sweden,1979,male,15-24 years,105,566400.0,18.53813559322034
Sweden,1979,male,25-34 years,105,653200.0,16.074709124311084
Sweden,1979,male,35-54 years,105,981300.0,10.700091715071844
Sweden,1979,male,5-14 years,105,592600.0,17.71852851839352
Sweden,1979,male,55-74 years,105,861200.0,12.192289828146773
Sweden,1979,male,75+ years,105,202500.0,51.851851851851855
Sweden,1980,female,15-24 years,105,549800.0,19.097853765005457
Sweden,1980,female,25-34 years,105,610400.0,17.201834862385322
Sweden,1980,female,35-54 years,105,973200.0,10.789149198520345
Sweden,1980,female,5-14 years,105,556200.0,18.878101402373247
Sweden,1980,female,55-74 years,105,942200.0,11.144130757800891
Sweden,1980,female,75+ years,105,323200.0,32.48762376237624
Sweden,1980,male,15-24 years,105,575200.0,18.25452016689847
Sweden,1980,male,25-34 years,105,640600.0,16.390883546674992
Sweden,1980,male,35-54 years,105,999900.0,10.501050105010501
Sweden,1980,male,5-14 years,105,584600.0,17.9609989736572
Sweden,1980,male,55-74 years,105,860900.0,12.196538506214427
Sweden,1980,male,75+ years,105,206600.0,50.82284607938045
Sweden,1981,female,15-24 years,105,556700.0,18.861146039159333
Sweden,1981,female,25-34 years,105,599300.0,17.520440513932922
Sweden,1981,female,35-54 years,105,990500.0,10.60070671378092
Sweden,1981,female,5-14 years,105,546100.0,19.227247756821093
Sweden,1981,female,55-74 years,105,941000.0,11.158342189160468
Sweden,1981,female,75+ years,105,333100.0,31.522065445812068
Sweden,1981,male,15-24 years,105,582100.0,18.038137777014256
Sweden,1981,male,25-34 years,105,627600.0,16.730401529636712
Sweden,1981,male,35-54 years,105,1019700.0,10.297146219476316
Sweden,1981,male,5-14 years,105,573300.0,18.315018315018314
Sweden,1981,male,55-74 years,105,858600.0,12.22921034241789
Sweden,1981,male,75+ years,105,211300.0,49.692380501656416
Sweden,1982,female,15-24 years,105,561800.0,18.68992524029904
Sweden,1982,female,25-34 years,105,588300.0,17.848036715961243
Sweden,1982,female,35-54 years,105,1009100.0,10.405311663858884
Sweden,1982,female,5-14 years,105,533900.0,19.666604233002435
Sweden,1982,female,55-74 years,105,937500.0,11.2
Sweden,1982,female,75+ years,105,343800.0,30.541012216404887
Sweden,1982,male,15-24 years,105,587400.0,17.87538304392237
Sweden,1982,male,25-34 years,105,614800.0,17.078724788549124
Sweden,1982,male,35-54 years,105,1040400.0,10.092272202998847
Sweden,1982,male,5-14 years,105,560300.0,18.739960735320363
Sweden,1982,male,55-74 years,105,853800.0,12.297962052002811
Sweden,1982,male,75+ years,105,217100.0,48.36480884385076
Sweden,1983,female,15-24 years,105,565200.0,18.577494692144374
Sweden,1983,female,25-34 years,105,577200.0,18.191268191268193
Sweden,1983,female,35-54 years,105,1027300.0,10.220967584931374
Sweden,1983,female,5-14 years,105,522700.0,20.088004591543907
Sweden,1983,female,55-74 years,105,933200.0,11.251607372481782
Sweden,1983,female,75+ years,105,355400.0,29.544175576814855
Sweden,1983,male,15-24 years,105,591300.0,17.75748351090817
Sweden,1983,male,25-34 years,105,602500.0,17.427385892116185
Sweden,1983,male,35-54 years,105,1060200.0,9.903791737408037
Sweden,1983,male,5-14 years,105,548300.0,19.150100310049243
Sweden,1983,male,55-74 years,105,848400.0,12.376237623762377
Sweden,1983,male,75+ years,105,223100.0,47.0640968175706
Sweden,1984,female,15-24 years,105,566600.0,18.531591951994354
Sweden,1984,female,25-34 years,105,567000.0,18.51851851851852
Sweden,1984,female,35-54 years,105,1044600.0,10.051694428489373
Sweden,1984,female,5-14 years,105,515100.0,20.3843913803145
Sweden,1984,female,55-74 years,105,927600.0,11.319534282018111
Sweden,1984,female,75+ years,105,367300.0,28.586986114892458
Sweden,1984,male,15-24 years,105,593100.0,17.70359129994942
Sweden,1984,male,25-34 years,105,592500.0,17.721518987341774
Sweden,1984,male,35-54 years,105,1078800.0,9.733036707452724
Sweden,1984,male,5-14 years,105,540000.0,19.444444444444443
Sweden,1984,male,55-74 years,105,842000.0,12.470308788598574
Sweden,1984,male,75+ years,105,229600.0,45.73170731707317
Sweden,1985,female,15-24 years,105,568100.0,18.48266150325647
Sweden,1985,female,25-34 years,105,559400.0,18.770110833035396
Sweden,1985,female,35-54 years,105,1059900.0,9.906594961788848
Sweden,1985,female,5-14 years,105,509800.0,20.596312279325225
Sweden,1985,female,55-74 years,105,921300.0,11.396939107782481
Sweden,1985,female,75+ years,105,378200.0,27.76308831306187
Sweden,1985,male,15-24 years,105,595600.0,17.629281396910677
Sweden,1985,male,25-34 years,105,585100.0,17.945650316185265
Sweden,1985,male,35-54 years,105,1095700.0,9.58291503148672
Sweden,1985,male,5-14 years,105,534300.0,19.65188096574958
Sweden,1985,male,55-74 years,105,834600.0,12.580877066858376
Sweden,1985,male,75+ years,105,236000.0,44.49152542372881
Sweden,1986,female,15-24 years,105,571600.0,18.369489153254023
Sweden,1986,female,25-34 years,105,555400.0,18.905293482175008
Sweden,1986,female,35-54 years,105,1072500.0,9.79020979020979
Sweden,1986,female,5-14 years,105,502800.0,20.883054892601432
Sweden,1986,female,55-74 years,105,915000.0,11.475409836065573
Sweden,1986,female,75+ years,105,387800.0,27.075812274368232
Sweden,1986,male,15-24 years,105,600000.0,17.5
Sweden,1986,male,25-34 years,105,580700.0,18.0816256242466
Sweden,1986,male,35-54 years,105,1110100.0,9.458607332672733
Sweden,1986,male,5-14 years,105,527000.0,19.924098671726753
Sweden,1986,male,55-74 years,105,827300.0,12.691889278375438
Sweden,1986,male,75+ years,105,241600.0,43.46026490066225
Sweden,1987,female,15-24 years,32,575200.0,5.563282336578581
Sweden,1987,female,25-34 years,57,554200.0,10.285095633345362
Sweden,1987,female,35-54 years,185,1085200.0,17.0475488389237
Sweden,1987,female,5-14 years,0,494700.0,0.0
Sweden,1987,female,55-74 years,117,908000.0,12.88546255506608
Sweden,1987,female,75+ years,73,397900.0,18.34631817039457
Sweden,1987,male,15-24 years,102,604100.0,16.884621751365668
Sweden,1987,male,25-34 years,174,580200.0,29.98965873836608
Sweden,1987,male,35-54 years,394,1124000.0,35.053380782918154
Sweden,1987,male,5-14 years,2,518700.0,0.385579332947754
Sweden,1987,male,55-74 years,281,819700.0,34.28083445162864
Sweden,1987,male,75+ years,124,247100.0,50.18211250505868
Sweden,1988,female,15-24 years,34,576900.0,5.8935690760963775
Sweden,1988,female,25-34 years,63,555900.0,11.332973556395036
Sweden,1988,female,35-54 years,204,1100100.0,18.54376874829561
Sweden,1988,female,5-14 years,1,487100.0,0.20529665366454525
Sweden,1988,female,55-74 years,134,899400.0,14.898821436513229
Sweden,1988,female,75+ years,56,406900.0,13.762595232243795
Sweden,1988,male,15-24 years,110,605800.0,18.15780785737867
Sweden,1988,male,25-34 years,174,583000.0,29.845626072041167
Sweden,1988,male,35-54 years,394,1140400.0,34.549280954051206
Sweden,1988,male,5-14 years,3,511500.0,0.5865102639296188
Sweden,1988,male,55-74 years,298,811700.0,36.71307133177282
Sweden,1988,male,75+ years,119,252200.0,47.1847739888977
Sweden,1989,female,15-24 years,48,575800.0,8.336227856894755
Sweden,1989,female,25-34 years,71,563500.0,12.599822537710736
Sweden,1989,female,35-54 years,133,1115500.0,11.922904527117884
Sweden,1989,female,5-14 years,2,481100.0,0.4157139887757223
Sweden,1989,female,55-74 years,147,890900.0,16.50016836906499
Sweden,1989,female,75+ years,56,415300.0,13.484228268721406
Sweden,1989,male,15-24 years,120,605200.0,19.828155981493722
Sweden,1989,male,25-34 years,200,593100.0,33.72112628561794
Sweden,1989,male,35-54 years,381,1157700.0,32.91008033169215
Sweden,1989,male,5-14 years,0,505800.0,0.0
Sweden,1989,male,55-74 years,284,803800.0,35.33217218213486
Sweden,1989,male,75+ years,137,257100.0,53.286658887592374
Sweden,1990,female,15-24 years,30,571400.0,5.250262513125656
Sweden,1990,female,25-34 years,63,574600.0,10.964148973198746
Sweden,1990,female,35-54 years,156,1130600.0,13.797983371661065
Sweden,1990,female,5-14 years,1,478400.0,0.20903010033444816
Sweden,1990,female,55-74 years,138,883800.0,15.614392396469789
Sweden,1990,female,75+ years,63,422700.0,14.9041873669269
Sweden,1990,male,15-24 years,88,600300.0,14.659336998167584
Sweden,1990,male,25-34 years,157,606600.0,25.88196505110452
Sweden,1990,male,35-54 years,340,1174000.0,28.960817717206133
Sweden,1990,male,5-14 years,4,503700.0,0.7941234862021044
Sweden,1990,male,55-74 years,287,798100.0,35.96040596416489
Sweden,1990,male,75+ years,144,261500.0,55.06692160611855
Sweden,1991,female,15-24 years,28,563000.0,4.9733570159857905
Sweden,1991,female,25-34 years,62,584100.0,10.61462078411231
Sweden,1991,female,35-54 years,162,1144900.0,14.14970739802603
Sweden,1991,female,5-14 years,3,480200.0,0.6247396917950854
Sweden,1991,female,55-74 years,130,878300.0,14.80132073323466
Sweden,1991,female,75+ years,62,429000.0,14.452214452214454
Sweden,1991,male,15-24 years,100,590000.0,16.949152542372882
Sweden,1991,male,25-34 years,162,617400.0,26.239067055393587
Sweden,1991,male,35-54 years,375,1189400.0,31.5285017655961
Sweden,1991,male,5-14 years,3,506100.0,0.5927682276229994
Sweden,1991,male,55-74 years,266,794100.0,33.49704067497796
Sweden,1991,male,75+ years,130,264600.0,49.1307634164777
Sweden,1992,female,15-24 years,37,552200.0,6.700470843897138
Sweden,1992,female,25-34 years,50,592100.0,8.444519506840061
Sweden,1992,female,35-54 years,145,1157500.0,12.526997840172786
Sweden,1992,female,5-14 years,0,485300.0,0.0
Sweden,1992,female,55-74 years,129,874000.0,14.759725400457667
Sweden,1992,female,75+ years,58,435000.0,13.333333333333334
Sweden,1992,male,15-24 years,58,577600.0,10.041551246537397
Sweden,1992,male,25-34 years,144,626200.0,22.995847971893966
Sweden,1992,male,35-54 years,359,1202600.0,29.851987360718443
Sweden,1992,male,5-14 years,3,511200.0,0.5868544600938967
Sweden,1992,male,55-74 years,232,791400.0,29.315137730603993
Sweden,1992,male,75+ years,140,268100.0,52.21932114882507
Sweden,1993,female,15-24 years,36,542600.0,6.634721710283818
Sweden,1993,female,25-34 years,61,599100.0,10.181939576030713
Sweden,1993,female,35-54 years,151,1169000.0,12.917023096663817
Sweden,1993,female,5-14 years,0,494200.0,0.0
Sweden,1993,female,55-74 years,108,871200.0,12.396694214876034
Sweden,1993,female,75+ years,61,439800.0,13.869940882219192
Sweden,1993,male,15-24 years,68,567200.0,11.988716502115656
Sweden,1993,male,25-34 years,129,633400.0,20.36627723397537
Sweden,1993,male,35-54 years,385,1214000.0,31.71334431630972
Sweden,1993,male,5-14 years,1,520500.0,0.19212295869356388
Sweden,1993,male,55-74 years,235,790900.0,29.712985206726515
Sweden,1993,male,75+ years,138,270600.0,50.99778270509978
Sweden,1994,female,15-24 years,19,537800.0,3.5329118631461505
Sweden,1994,female,25-34 years,51,605300.0,8.425574095489841
Sweden,1994,female,35-54 years,134,1179900.0,11.35689465208916
Sweden,1994,female,5-14 years,2,507200.0,0.39432176656151424
Sweden,1994,female,55-74 years,119,871900.0,13.648354169056086
Sweden,1994,female,75+ years,70,444500.0,15.74803149606299
Sweden,1994,male,15-24 years,74,561700.0,13.174292326864874
Sweden,1994,male,25-34 years,139,638400.0,21.773182957393484
Sweden,1994,male,35-54 years,347,1225300.0,28.319595201175222
Sweden,1994,male,5-14 years,0,534800.0,0.0
Sweden,1994,male,55-74 years,232,793800.0,29.22650541698161
Sweden,1994,male,75+ years,137,273500.0,50.09140767824498
Sweden,1995,female,15-24 years,28,534300.0,5.240501590866554
Sweden,1995,female,25-34 years,39,609100.0,6.402889509111803
Sweden,1995,female,35-54 years,163,1189500.0,13.703236654056326
Sweden,1995,female,5-14 years,1,520700.0,0.19204916458613402
Sweden,1995,female,55-74 years,103,869100.0,11.851340467149925
Sweden,1995,female,75+ years,78,453700.0,17.191977077363894
Sweden,1995,male,15-24 years,75,557900.0,13.44326940311884
Sweden,1995,male,25-34 years,134,640900.0,20.90809798720549
Sweden,1995,male,35-54 years,371,1233900.0,30.067266391117595
Sweden,1995,male,5-14 years,3,549300.0,0.5461496450027308
Sweden,1995,male,55-74 years,233,794600.0,29.32292977598792
Sweden,1995,male,75+ years,120,280000.0,42.857142857142854
Sweden,1996,female,15-24 years,24,527200.0,4.552352048558421
Sweden,1996,female,25-34 years,45,611400.0,7.360157016683023
Sweden,1996,female,35-54 years,146,1196200.0,12.20531683664939
Sweden,1996,female,5-14 years,2,533300.0,0.3750234389649353
Sweden,1996,female,55-74 years,96,863600.0,11.116257526632701
Sweden,1996,female,75+ years,68,465100.0,14.620511717910128
Sweden,1996,male,15-24 years,66,550800.0,11.982570806100219
Sweden,1996,male,25-34 years,141,642400.0,21.948941469489416
Sweden,1996,male,35-54 years,326,1239400.0,26.303049862836854
Sweden,1996,male,5-14 years,1,563200.0,0.17755681818181818
Sweden,1996,male,55-74 years,225,793800.0,28.34467120181406
Sweden,1996,male,75+ years,113,287900.0,39.24973949287947
Sweden,1997,female,15-24 years,34,518700.0,6.554848660111818
Sweden,1997,female,25-34 years,42,613100.0,6.850432229652585
Sweden,1997,female,35-54 years,138,1199600.0,11.50383461153718
Sweden,1997,female,5-14 years,3,545900.0,0.549551199853453
Sweden,1997,female,55-74 years,84,864300.0,9.71884762235335
Sweden,1997,female,75+ years,43,472800.0,9.094754653130288
Sweden,1997,male,15-24 years,63,542000.0,11.623616236162363
Sweden,1997,male,25-34 years,125,643100.0,19.437101539418443
Sweden,1997,male,35-54 years,333,1241800.0,26.815912385247223
Sweden,1997,male,5-14 years,3,577000.0,0.5199306759098787
Sweden,1997,male,55-74 years,227,799800.0,28.38209552388097
Sweden,1997,male,75+ years,106,293200.0,36.15279672578445
Sweden,1998,female,15-24 years,28,510700.0,5.482670843939691
Sweden,1998,female,25-34 years,35,612500.0,5.714285714285714
Sweden,1998,female,35-54 years,119,1199900.0,9.917493124427036
Sweden,1998,female,5-14 years,1,557500.0,0.17937219730941703
Sweden,1998,female,55-74 years,107,872000.0,12.27064220183486
Sweden,1998,female,75+ years,59,478400.0,12.332775919732443
Sweden,1998,male,15-24 years,57,534000.0,10.674157303370785
Sweden,1998,male,25-34 years,119,640900.0,18.56763925729443
Sweden,1998,male,35-54 years,325,1241400.0,26.180119220235216
Sweden,1998,male,5-14 years,2,589000.0,0.3395585738539898
Sweden,1998,male,55-74 years,250,812600.0,30.765444253015016
Sweden,1998,male,75+ years,129,297400.0,43.3759246805649
Sweden,1999,female,15-24 years,32,503923.0,6.3501765150628176
Sweden,1999,female,25-34 years,45,608461.0,7.395708188363757
Sweden,1999,female,35-54 years,141,1200105.0,11.748971964953066
Sweden,1999,female,5-14 years,0,566520.0,0.0
Sweden,1999,female,55-74 years,88,885033.0,9.943132064002134
Sweden,1999,female,75+ years,52,482165.0,10.78468988831624
Sweden,1999,male,15-24 years,78,527294.0,14.792506647145617
Sweden,1999,male,25-34 years,103,635058.0,16.218991021292542
Sweden,1999,male,35-54 years,317,1240536.0,25.5534704353602
Sweden,1999,male,5-14 years,3,597532.0,0.5020651613637428
Sweden,1999,male,55-74 years,239,830817.0,28.766864423814148
Sweden,1999,male,75+ years,122,300569.0,40.58968157062106
Sweden,2000,female,15-24 years,26,500737.0,5.192346481286584
Sweden,2000,female,25-34 years,30,601750.0,4.985459077690071
Sweden,2000,female,35-54 years,123,1200882.0,10.24247178323932
Sweden,2000,female,5-14 years,1,570673.0,0.1752317001154777
Sweden,2000,female,55-74 years,100,901293.0,11.095171048704472
Sweden,2000,female,75+ years,49,484818.0,10.106885470423952
Sweden,2000,male,15-24 years,63,524457.0,12.012424278825529
Sweden,2000,male,25-34 years,114,626512.0,18.19598028449575
Sweden,2000,male,35-54 years,275,1240681.0,22.165246344547874
Sweden,2000,male,5-14 years,1,601300.0,0.16630633627141195
Sweden,2000,male,55-74 years,221,852707.0,25.91746051105479
Sweden,2000,male,75+ years,128,303198.0,42.21663731291104
Sweden,2001,female,15-24 years,18,502901.0,3.579233288460353
Sweden,2001,female,25-34 years,29,593553.0,4.885831593808809
Sweden,2001,female,35-54 years,135,1201311.0,11.237722787854269
Sweden,2001,female,5-14 years,3,569357.0,0.5269101811341566
Sweden,2001,female,55-74 years,116,919616.0,12.613960609645765
Sweden,2001,female,75+ years,63,486462.0,12.950651849476422
Sweden,2001,male,15-24 years,59,527111.0,11.193088362792656
Sweden,2001,male,25-34 years,104,616460.0,16.87051876845213
Sweden,2001,male,35-54 years,311,1241616.0,25.048001958737647
Sweden,2001,male,5-14 years,2,599375.0,0.3336809176225235
Sweden,2001,male,55-74 years,228,876012.0,26.027040725469515
Sweden,2001,male,75+ years,129,305543.0,42.219916672939654
Sweden,2002,female,15-24 years,23,508851.0,4.519987186818931
Sweden,2002,female,25-34 years,36,584302.0,6.1611974629557995
Sweden,2002,female,35-54 years,105,1201907.0,8.736116854299043
Sweden,2002,female,5-14 years,3,563639.0,0.5322555749336011
Sweden,2002,female,55-74 years,102,939023.0,10.862353744263984
Sweden,2002,female,75+ years,49,486242.0,10.077286618597324
Sweden,2002,male,15-24 years,78,533111.0,14.631099339537169
Sweden,2002,male,25-34 years,101,605900.0,16.669417395609837
Sweden,2002,male,35-54 years,315,1242971.0,25.342505979624622
Sweden,2002,male,5-14 years,4,593329.0,0.6741622270275007
Sweden,2002,male,55-74 years,252,899721.0,28.00868269163441
Sweden,2002,male,75+ years,112,306832.0,36.50205975908641
Sweden,2003,female,15-24 years,35,518172.0,6.754513945176505
Sweden,2003,female,25-34 years,58,576009.0,10.069287111833322
Sweden,2003,female,35-54 years,99,1201468.0,8.239919831406246
Sweden,2003,female,5-14 years,2,554143.0,0.36091766926587543
Sweden,2003,female,55-74 years,92,957995.0,9.60339041435498
Sweden,2003,female,75+ years,50,486063.0,10.286732378313099
Sweden,2003,male,15-24 years,60,543102.0,11.047648508015069
Sweden,2003,male,25-34 years,85,596698.0,14.245061991158007
Sweden,2003,male,35-54 years,300,1242898.0,24.137137560765243
Sweden,2003,male,5-14 years,1,583622.0,0.17134378073479067
Sweden,2003,male,55-74 years,225,922446.0,24.39167170761215
Sweden,2003,male,75+ years,105,307923.0,34.09943394939644
Sweden,2004,female,15-24 years,32,529514.0,6.043277420427033
Sweden,2004,female,25-34 years,32,570904.0,5.605145523590656
Sweden,2004,female,35-54 years,103,1199288.0,8.588429134619874
Sweden,2004,female,5-14 years,4,541753.0,0.7383438578097399
Sweden,2004,female,55-74 years,107,975912.0,10.964103320791219
Sweden,2004,female,75+ years,43,486526.0,8.838171032997208
Sweden,2004,male,15-24 years,90,555650.0,16.197246468100424
Sweden,2004,male,25-34 years,84,590802.0,14.217961347456507
Sweden,2004,male,35-54 years,300,1240460.0,24.184576689292683
Sweden,2004,male,5-14 years,3,570311.0,0.5260287807880262
Sweden,2004,male,55-74 years,248,943682.0,26.280039250510235
Sweden,2004,male,75+ years,109,309512.0,35.21672826901703
Sweden,2005,female,15-24 years,36,542149.0,6.640240966966646
Sweden,2005,female,25-34 years,40,568205.0,7.039712779718587
Sweden,2005,female,35-54 years,135,1198561.0,11.263506821930632
Sweden,2005,female,5-14 years,4,526739.0,0.7593893750035596
Sweden,2005,female,55-74 years,121,991544.0,12.20319017612935
Sweden,2005,female,75+ years,48,486935.0,9.85757852690811
Sweden,2005,male,15-24 years,68,569180.0,11.947011490213992
Sweden,2005,male,25-34 years,95,588142.0,16.152561796300894
Sweden,2005,male,35-54 years,297,1238835.0,23.97413699160905
Sweden,2005,male,5-14 years,5,554489.0,0.9017311434491938
Sweden,2005,male,55-74 years,253,962782.0,26.278015168542826
Sweden,2005,male,75+ years,117,311063.0,37.61295943265512
Sweden,2006,female,15-24 years,51,557351.0,9.150427647927428
Sweden,2006,female,25-34 years,41,565463.0,7.250695447801182
Sweden,2006,female,35-54 years,143,1202882.0,11.888115376238067
Sweden,2006,female,5-14 years,2,511860.0,0.39073184073770173
Sweden,2006,female,55-74 years,94,1005125.0,9.35207063798035
Sweden,2006,female,75+ years,49,487029.0,10.061002527570226
Sweden,2006,male,15-24 years,73,586123.0,12.454723667216607
Sweden,2006,male,25-34 years,79,586595.0,13.467554275096104
Sweden,2006,male,35-54 years,284,1242768.0,22.852213767976004
Sweden,2006,male,5-14 years,2,538858.0,0.37115529508701733
Sweden,2006,male,55-74 years,265,979423.0,27.05674667635945
Sweden,2006,male,75+ years,114,312567.0,36.47218036452985
Sweden,2007,female,15-24 years,35,573531.0,6.102547203202617
Sweden,2007,female,25-34 years,28,562738.0,4.97567251545124
Sweden,2007,female,35-54 years,129,1210389.0,10.657730696495094
Sweden,2007,female,5-14 years,2,500349.0,0.3997209947456675
Sweden,2007,female,55-74 years,97,1018811.0,9.520902306708507
Sweden,2007,female,75+ years,34,485845.0,6.998116683304347
Sweden,2007,male,15-24 years,69,604397.0,11.41633727500302
Sweden,2007,male,25-34 years,103,585980.0,17.57739171985392
